jump_percentage,bids_in_last_minute,is_self_outbidding,is_fraud
5.663752180582891,3,0,0
2.8744403038763138,1,0,0
6.10250731928393,3,0,0
5.675750930793721,3,0,0
5.769244806333408,2,0,0
7.4913862234057325,2,0,0
4.761154219000364,2,0,0
8.714438649563679,1,0,0
2.7465003149799116,2,0,0
3.2914510784086253,3,0,0
2.0289016064229752,1,0,0
3.4524991025495693,3,0,0
7.907064502591308,1,0,0
5.504763077478927,1,0,0
1.1386720379226998,1,0,0
7.468124091674987,3,0,0
4.606157217164901,1,0,0
9.303169376613411,3,0,0
5.2465040736225514,2,0,0
9.862214578224814,3,0,0
2.0260193198762315,2,0,0
3.512200808949053,2,0,0
6.123739632322554,3,0,0
1.6838271639441098,1,0,0
6.3468633676809265,2,1,1
3.4207711521328434,2,0,0
3.7996707744451026,3,0,0
8.401121914919848,1,0,0
0.593676919202825,1,0,0
6.88638152929485,1,0,0
9.384134823901686,2,0,0
8.421188434292187,3,0,0
4.084216669799689,1,0,0
118.82253394170104,2,0,1
2.6842890536828254,1,0,0
1.6590938015822243,3,0,0
3.54239143851672,2,0,0
8.549319082587193,1,0,0
4.541596345435283,1,0,0
17.412438587488158,2,1,1
1.6799312926558514,1,0,0
3.24199025578243,1,0,0
6.466793027428637,2,0,0
3.237379861809518,2,0,0
2.543737151034452,3,0,0
5.398764355636308,1,0,0
7.303212584529006,2,0,0
5.4407854905575475,3,0,0
5.355544092668611,3,1,1
6.760931396256208,3,0,0
8.518747976631232,1,0,0
3.6927446835512616,1,0,0
3.448438609773951,1,0,0
9.585040887181512,2,0,0
71.45074055650603,2,0,1
4.001000265375731,3,0,0
5.270539102254707,2,0,0
3.6192712742077253,2,0,0
9.99369465984329,3,0,0
2.6669535900726586,3,0,0
8.9557901106942,3,0,0
4.468791676010433,2,0,0
8.213352732598347,4,1,1
3.0590011794255925,3,0,0
3.748865150235857,1,0,0
8.675654634801537,2,0,0
3.7403552325050953,2,0,0
2.320811676650174,1,0,0
6.138023898615894,2,0,0
8.186320000131772,2,0,0
16.45563685999057,2,1,1
8.653343635336672,2,0,0
6.7887049755417515,3,0,0
7.300760664040732,1,0,0
3.5492694698118528,2,0,0
8.845226673035254,1,0,0
9.68322078091486,3,0,0
6.933099252638327,3,0,0
8.174398792352912,3,0,0
7.528305526473166,2,0,0
7.729695740046745,3,0,0
7.655147981621438,3,0,0
6.445728041345997,1,0,0
8.361753996603447,1,0,0
9.15464914980259,1,0,0
2.0358891693946255,2,0,0
9.359173598848283,2,0,0
9.137181641840332,1,0,0
2.512732127456873,3,0,0
7.2968725334101014,3,0,0
6.153240341652421,3,0,0
3.912118336113004,2,0,0
8.517283819811379,1,0,0
8.910341557076327,2,0,0
1.6631220344099398,2,0,0
7.3999770332320995,2,0,0
11.645765019543038,2,1,1
5.424142476593399,1,0,0
2.3395175411120306,2,0,0
5.484721641231525,2,0,0
9.413418488294122,3,0,0
8.924254627898536,1,0,0
2.502423768869538,2,0,0
9.406496874216039,2,0,0
9.873583313393034,1,0,0
6.3988109076861095,3,0,0
6.218386257639122,3,0,0
5.257175110039367,2,0,0
4.0630599690745095,2,0,0
9.978164647180979,3,0,0
1.7195377860593832,1,0,0
2.3435118623332474,3,0,0
5.03545380006336,3,0,0
5.560420924234772,3,0,0
6.712945103492359,3,0,0
3.1489570439872794,3,0,0
197.0105011358569,2,0,1
4.158008704461571,12,0,1
1.440684517504004,2,0,0
9.080312398927077,1,0,0
2.838945300833425,2,0,0
1.4263230784068148,2,0,0
9.819866953471513,3,0,0
7.195943876414697,3,0,0
6.342568653642113,2,0,0
8.860728734396522,2,0,0
3.0210124646432677,2,0,0
1.670322936406887,3,0,0
3.7086059689810487,3,0,0
0.8130646635890604,3,0,0
9.28429553877016,3,0,0
0.9770371010593248,3,0,0
0.8300503862621059,3,0,0
2.1609506969290058,3,0,0
4.481793657199522,1,0,0
2.932147552609791,3,0,0
6.618251152563468,1,1,0
9.08928584949281,3,0,0
3.2035170209526647,3,0,0
5.177486962661865,2,0,0
7.932290876773217,1,0,0
5.4602016876056805,3,0,0
8.827324662492817,3,0,0
4.385565535687306,1,0,0
0.5415211254671162,1,0,0
2.7347285097211422,2,0,0
4.680314953538051,2,0,0
8.960640721158137,1,0,0
205.77871004069362,1,0,1
6.453793260986563,3,0,0
4.15563436360048,3,0,0
5.3872410672854425,1,0,0
6.100301149666541,3,0,0
2.095312389679706,17,0,1
9.843475356605648,2,0,0
0.5894886317382306,1,0,0
6.6620700893037474,2,0,0
7.334869692864733,2,0,0
4.827165491692324,14,0,1
1.5198627591379466,3,0,0
7.004946139261853,1,0,0
6.347164116833833,3,0,0
6.139913206780067,1,0,0
9.551926697120551,2,0,0
3.7377593042651625,2,0,0
6.857438047079772,3,0,0
5.798666803275532,2,0,0
6.329935078430507,1,0,0
5.055640688509169,1,0,0
9.292528555645502,1,0,0
4.527520319104426,1,0,0
1.1208852375899525,3,0,0
8.760569882242308,2,0,0
2.756403145643571,3,0,0
8.120691945482486,1,0,0
6.662602904063837,2,0,0
4.599517359796205,3,0,0
201.8597693205739,1,0,1
5.097083183707493,3,0,0
4.089913587340877,2,0,0
5.700490492794032,2,0,0
3.512343479104193,1,0,0
6.6471651761203345,2,0,0
2.2439254752048976,3,0,0
6.027673331504293,3,0,0
8.381052477952597,3,0,0
2.023274117099074,1,0,0
8.999471156160345,2,0,0
1.1569588933257617,3,0,0
0.7195513504440259,3,0,0
1.917988021393659,2,0,0
9.12564582594998,2,0,0
3.2868119533658504,1,0,0
7.927481816143383,1,0,0
1.8219709279231255,2,0,0
8.462417071075391,2,0,0
3.6890116940591984,1,0,0
4.355856853953629,1,0,0
3.9988069427292405,1,0,0
110.37075905186833,1,0,1
79.06703781656631,2,0,1
4.4073877346291965,2,0,0
6.657120268697929,2,0,0
1.2618255337265916,2,0,0
3.1782243781738906,1,0,0
0.7584238327970191,2,0,0
1.6689951741080866,1,0,0
4.771189607073505,1,0,0
8.419784482794121,2,1,1
9.987635577492226,3,0,0
4.9596311904634165,2,0,0
1.5564830997130779,3,0,0
5.131926339897151,3,0,0
8.626875548104568,1,0,0
5.077453908974452,2,1,0
6.3426231963692326,2,0,0
3.03172340012203,1,0,0
7.301736174050276,1,0,0
6.158966040319595,3,0,0
8.412009382234956,3,0,0
1.5704889346773148,2,0,0
2.602064986945869,2,0,0
9.16000621189608,3,0,0
9.869373636482901,3,0,0
5.612260391247448,1,0,0
9.342051073673566,3,0,0
3.1745835561486873,3,0,0
1.3298058905735775,3,0,0
6.369225348598221,3,0,0
8.090598527847407,3,0,0
209.09145254166052,1,0,1
4.001343455763282,3,0,0
9.986327662563472,3,0,0
3.3561927935490576,3,0,0
5.4946051839049765,3,0,0
2.6185933235704635,3,0,0
1.8207807380169334,19,0,1
4.285186601191913,1,0,0
2.668708090134333,3,0,0
3.0558187133711536,3,0,0
1.7380441151371908,3,0,0
231.42399661647676,2,0,1
6.880822723135103,3,0,0
4.348526518584639,1,0,0
2.0842605542905743,2,0,0
5.002714443590284,2,0,0
1.921725530499457,3,1,1
1.915336204894928,2,0,0
9.766118302690412,3,0,0
9.520605652579691,1,0,0
2.8228212247720395,1,0,0
9.64247050631802,2,0,0
8.4399806462959,2,0,0
9.24491404454849,1,0,0
1.6113882389826852,1,0,0
8.827682128932677,3,0,0
2.242849905209218,2,0,0
6.400777281383513,3,0,0
3.3789441090265724,2,0,0
7.237989890905251,2,0,0
2.5973113214932235,2,0,0
7.330936099250332,3,0,0
3.2250431336484,1,0,0
4.436027177397294,1,0,0
251.20311524455948,1,0,1
7.6792272047768195,2,0,0
4.266709130745848,10,0,1
9.366125917601133,2,0,0
8.956726934811407,1,0,0
9.02327023916388,3,0,0
9.921112697038293,1,0,0
1.3246434502890347,2,0,0
2.038008295497405,2,0,0
0.5910196434397733,2,0,0
5.531087925063751,2,1,0
8.85819913933701,3,0,0
9.263272085244548,3,0,0
8.364768605308651,2,0,0
6.414773357598327,1,0,0
240.57483012047894,1,0,1
7.916643389630472,1,0,0
4.303956381122861,1,0,0
1.1597543475168086,1,0,0
3.5942196833264903,1,0,0
6.264294023720267,1,0,0
2.3228287744723892,2,0,0
7.350118519377429,2,0,0
7.236801419814543,1,0,0
4.7259739137350305,3,0,0
6.16373535932258,2,0,0
3.630538930852969,3,0,0
5.074298385187506,1,0,0
6.78202040951837,3,0,0
17.536725986807344,1,1,1
5.572587195881872,3,0,0
0.6261714328565108,1,0,0
7.095132647235892,2,0,0
10.500139827001762,2,1,1
9.89062787782149,3,0,0
9.722582418090383,3,0,0
9.046840730275644,1,0,0
4.533250202298166,1,0,0
4.7800971211372225,2,0,0
9.227499690461327,1,0,0
8.50627164342786,3,0,0
239.45813798867346,2,0,1
5.311394554684889,3,0,0
8.88288727121599,1,0,0
1.2070699751658989,2,0,0
102.8766469943406,2,0,1
233.34238787690094,2,0,1
7.427083676700553,3,0,0
9.504991315504412,3,0,0
2.8497330002812915,1,0,0
3.8088444651687876,1,0,0
13.299590310658365,4,1,1
3.2644942008642994,2,0,0
4.8415020831759445,3,0,0
5.808763731724054,1,0,0
8.150492189900099,2,0,0
6.203369512336277,1,0,0
8.353789269344674,3,0,0
10.34529579441806,2,1,1
6.153507395766582,4,1,1
3.72780385793562,2,0,0
6.172931692589899,3,0,0
4.476234264084378,3,0,0
9.3679915235018,1,0,0
6.962022591979385,3,0,0
2.363337589179486,1,0,0
3.311929938867686,2,0,0
6.842216279040733,2,0,0
7.495960661876266,2,0,0
2.899268200381748,1,0,0
1.301685505002377,1,0,0
7.930251382349635,3,0,0
9.672113741575373,3,0,0
8.759840936251468,2,0,0
9.750536654107778,3,0,0
6.320281847943991,1,0,0
0.8537097467014062,3,0,0
1.6547879804235561,2,0,0
2.8978910581679056,3,0,0
8.676669309150425,3,0,0
1.047919318664285,7,0,1
1.6005166394124477,2,0,0
7.526021183606555,2,0,0
8.751596844829516,3,0,0
7.233273724676965,3,0,0
2.8895482089422706,1,0,0
9.196993381948394,3,0,0
1.7737863335723403,1,0,0
3.713541306947735,2,0,0
7.883031363953152,2,0,0
7.386136743492662,1,0,0
8.303785478117605,3,0,0
1.5870994268174063,3,0,0
0.5998756331457081,2,0,0
52.33899197685669,2,0,1
5.24136867558482,1,1,1
4.49318619735724,2,0,0
7.635252342073144,2,0,0
4.588260150046189,2,0,0
7.071887571848832,2,0,0
7.709876859157007,1,0,0
9.81936987658749,1,0,0
0.6331379164975413,1,0,0
2.547376479116725,3,1,1
9.597440202801112,1,0,0
3.7422510419196873,3,0,0
194.9412522251273,2,0,1
2.6193201780252613,2,0,0
2.8432362450253894,3,0,0
1.0167121109619561,3,0,0
5.122862376868928,1,0,0
7.707848241314367,1,0,0
1.6550798205685056,2,0,0
9.213604678850693,1,0,0
9.80573298362669,1,0,0
3.555047433443418,1,0,0
2.6884928025357526,3,0,0
6.098714590530204,2,0,0
15.224467686667944,4,1,1
2.1042525754224615,1,0,0
3.5787738621055696,2,0,0
2.1882704446623182,1,0,0
4.634691821089527,1,0,0
7.590447400975794,1,1,0
5.675336156336494,2,0,0
1.624488775968025,2,0,0
7.4081061627799265,1,0,0
5.059418929812673,3,0,0
1.836759516463205,1,0,0
2.9929527761140373,1,0,0
8.725784460651115,2,0,0
6.682572846340755,1,0,0
1.1167744183084904,1,0,0
5.410155992604515,3,0,0
8.370637272004789,3,0,0
0.5391382652303638,2,0,0
8.381852462518403,3,0,0
8.585798379410141,3,0,0
191.0059484005455,1,0,1
8.634814933590228,1,0,0
8.223986467861426,1,0,0
7.766188878280656,1,0,0
3.7424377846539874,2,0,0
6.459702549040538,1,0,0
3.0439673999196715,16,0,1
9.306539520963378,1,0,0
1.5551013811757197,2,0,0
7.216796108567401,3,0,0
5.232452685514293,2,1,1
54.648014655758345,1,0,1
7.9326891298708295,3,0,0
7.4536944643507645,2,0,0
278.96327498543815,1,0,1
0.9374290204265363,3,0,0
7.320401724414411,1,0,0
8.010259955787198,3,0,0
1.5126757733788254,1,0,0
9.980193776916733,2,0,0
7.311489151789629,3,0,0
9.70456631258336,2,0,0
5.0816263651224975,2,0,0
5.4835630011984815,1,0,0
6.8511936035828604,3,0,0
5.047126270229986,1,1,0
4.062003313767308,1,0,0
2.1309532155588835,3,0,0
18.23068153254557,3,1,1
3.5335241017295167,2,0,0
6.439037207996933,1,0,0
8.58863285964601,1,0,0
2.7247522447471137,1,0,0
4.29531151497536,2,0,0
8.906500320713233,2,0,0
7.581587536176767,1,0,0
4.36042502376515,4,1,1
3.858963674506613,1,0,0
5.3077020354337465,3,0,0
9.263138304535815,1,0,0
6.452628855385497,3,0,0
261.9044463072182,2,0,1
7.429547892835792,2,0,0
0.9638093982910149,3,0,0
0.5129958514535996,1,0,0
1.5271718485324124,1,0,0
7.193567305266828,3,0,0
4.922108673189172,13,0,1
1.599720439340084,3,0,0
7.42426984014166,3,0,0
1.9574670044034304,2,0,0
6.899631466011623,1,0,0
4.569940810230474,10,0,1
61.230013810533904,2,0,1
269.11131138345434,2,0,1
1.7432034964620975,2,0,0
8.987712921074518,3,0,0
5.08411487093339,1,0,0
2.590094791588733,1,0,0
1.0368990625691947,2,0,0
3.9679340880230782,1,0,0
2.1969033667812186,1,0,0
3.433153369972329,3,0,0
8.296270374406866,1,0,0
4.619257317390583,1,0,0
2.0074376293425797,2,0,0
4.480212850905481,1,0,0
7.364263917853484,2,0,0
2.7821580807576805,2,0,0
8.210439829158663,4,1,1
5.258327755951192,2,0,0
4.382421798525874,3,0,0
4.722559790789015,3,0,0
1.087180376547615,1,0,0
6.258684404926793,2,0,0
3.939659528638267,16,0,1
3.677238775344085,2,0,0
8.441250318777993,2,0,0
8.836205725704207,1,0,0
3.203383745758591,3,0,0
8.858594456367802,1,0,0
3.660556707080365,2,0,0
2.4052532895300316,1,0,0
0.7771213514537074,2,0,0
3.7844373958334803,3,0,0
9.768218231988198,3,0,0
0.9939375984073529,2,0,0
2.604152387691353,1,0,0
2.6225595091218574,2,0,0
7.012870228675228,1,0,0
6.733273171195517,3,0,0
3.49996114267885,2,0,0
2.897816291950437,3,0,0
7.851856729436486,1,0,0
5.2802020869877735,2,0,0
4.884525106130491,2,0,0
4.409360227542499,2,0,0
9.726131805774058,2,0,0
5.840099358367029,2,1,1
2.1303192055152684,2,0,0
9.08933711459085,2,0,0
4.559633346753074,3,0,0
6.072780400167004,3,0,0
9.750272565596482,2,0,0
0.9731748370425077,1,0,0
9.36047807242477,2,0,0
0.8041715065347841,3,0,0
6.118364214513637,3,0,0
8.427315041471115,2,0,0
8.340429823018333,1,0,0
9.807476180351667,2,0,0
3.766313666958148,1,0,0
2.0310987727315286,17,0,1
13.930443357032036,2,1,1
0.6932402778806876,1,0,0
4.510154791976726,2,0,0
7.823665935585308,1,0,0
4.892378208879293,2,0,0
3.9136843941789667,2,0,0
4.908633549342794,2,0,0
9.879921943085675,1,0,0
3.760872062653128,3,0,0
8.373736977762098,1,0,0
6.823900494178266,3,0,0
5.20084654020519,1,0,0
5.918573903313825,2,0,0
5.27975848923963,2,0,0
7.024179342678135,3,0,0
3.8771835991928953,1,0,0
288.2501495748929,1,0,1
8.854234039668357,3,0,0
8.212224515984897,3,0,0
7.951457481691078,2,0,0
3.746172601537383,2,0,0
3.121513867493282,1,0,0
4.913458386882408,2,0,0
7.941185266736285,3,0,0
9.559827542406468,2,0,0
9.17382906178353,3,0,0
8.500015193593361,2,0,0
2.00594222326039,3,0,0
3.3307582472931205,2,0,0
5.884657997599427,2,0,0
3.8530566497703873,1,0,0
156.6762252012819,1,0,1
3.8158894590599246,3,0,0
6.391259679114599,2,0,0
4.401076504200677,2,0,0
7.489043112366943,2,0,0
6.876666739638367,2,0,0
0.7901487924225143,3,0,0
8.406144943287103,2,0,0
1.5436676920009675,1,0,0
6.3433071816329925,3,0,0
3.4820742550884694,1,0,0
4.353384207426703,3,0,0
5.922065546466539,2,0,0
2.450662917714598,1,0,0
279.62753767213746,2,0,1
6.241616831286677,3,0,0
5.666154414729255,3,0,0
1.1153358954894166,3,0,0
8.808755047780076,1,0,0
6.512871864474925,3,0,0
7.376372477317979,1,0,0
7.640923634217733,1,0,0
6.6613551683888215,3,0,0
8.30564267306275,3,0,0
9.729100042901951,2,0,0
4.147496584589475,2,0,0
8.463520915684196,1,0,0
2.134948600173691,3,0,0
9.270625596359672,1,0,0
4.879307973586893,3,0,0
7.741192501600608,3,0,0
0.5081442615380525,3,0,0
6.628481939290366,3,0,0
4.459154566779121,3,0,0
2.895367580469964,1,0,0
6.502861512845409,1,0,0
1.5983129378279402,3,0,0
3.311474319764138,2,0,0
4.648998439049089,3,0,0
2.4403000105000743,1,0,0
8.996703610135663,1,0,0
9.034375114092821,2,0,0
1.18671920922801,3,0,0
8.197461739914225,3,0,0
4.428410116596689,2,0,0
4.030521219441105,1,0,0
6.172431148298589,3,0,0
6.527029380222545,3,0,0
1.703855874050432,2,0,0
9.657200010565381,2,0,0
4.5149773716292865,2,0,0
4.3221076845222814,3,0,0
5.493152403369548,1,0,0
6.489950851357647,2,0,0
4.651071180295128,1,0,0
4.515232320995104,2,0,0
2.611499941051283,16,0,1
7.525735912982433,1,0,0
4.157891759483911,1,0,0
2.913200916407846,2,0,0
8.101960302994001,2,0,0
7.508772374537768,2,0,0
2.367572582028622,3,0,0
7.505349457891281,2,0,0
4.588560122062536,3,0,0
6.410585779649273,1,1,0
6.990737678812594,2,0,0
5.791564659974721,2,0,0
2.685802672646013,2,0,0
1.1389311826899946,3,1,0
5.650941692833492,3,0,0
7.737147156367659,4,1,1
8.153550790111723,1,0,0
7.203636395448626,3,0,0
4.123690280003284,2,0,0
5.670249197298966,1,0,0
5.507968601016022,1,0,0
1.1597050044446022,13,0,1
3.570844447468067,1,0,0
4.838940632415483,1,0,0
4.004686546859391,1,0,0
1.6542062153337715,3,0,0
0.912834339861121,1,0,0
6.007908504409451,2,0,0
4.141840525519614,2,0,0
3.0729720659605735,3,0,0
2.670320042647338,1,0,0
8.99795181372438,2,0,0
6.454912591943138,1,0,0
8.312621506260866,2,0,0
2.732797338713227,2,0,0
1.2687344156689537,3,0,0
9.64194692838395,2,0,0
7.476548047429351,2,0,0
1.5588903260434097,2,0,0
7.973868639968638,2,0,0
2.017962840078919,1,0,0
3.8569349296387774,2,0,0
7.503582623927395,3,0,0
2.631594172336762,2,0,0
8.419609774367604,2,0,0
7.720212981335083,1,0,0
8.377690980017741,2,0,0
6.689048285409717,2,0,0
3.9149139076124637,1,0,0
7.352048788111463,2,0,0
8.831759076985552,2,0,0
9.192106369561232,4,1,1
17.044992082763102,4,1,1
2.589283206374055,1,0,0
2.695833249093553,1,0,0
4.705221058474114,3,0,0
2.524399398370518,9,0,1
1.0359359131229133,1,0,0
2.0617305011199343,2,0,0
5.192762388900027,2,0,0
1.8100388064381727,2,0,0
3.1077763506439102,2,1,1
1.5096620752062138,15,0,1
6.8494266701152435,2,0,0
1.161658564299827,1,0,0
8.052249534171645,1,0,0
2.968225483077825,2,0,0
9.308160958491895,3,0,0
3.911544458192173,3,0,0
7.534304662644103,1,0,0
5.837831084294375,2,0,0
3.524089524034539,2,0,0
3.987860013464701,1,0,0
7.754345340135739,2,0,0
6.968821098113277,3,0,0
1.599276345905211,2,0,0
6.372479476022131,1,0,0
3.4881879272318974,2,0,0
8.084763415528414,1,0,0
4.1772293017150215,2,0,0
3.2066758992481406,2,0,0
5.298597779568061,2,0,0
6.279137423896414,2,0,0
2.4830252021026706,2,1,1
8.107312027733812,2,0,0
5.411559690492232,1,0,0
4.670594916396289,1,0,0
12.957656999151096,1,1,1
9.67531053095559,1,0,0
6.88298106418792,1,0,0
1.1503578336689915,2,0,0
8.496371936574423,2,0,0
0.5163858100434867,2,0,0
0.5966476519370637,2,0,0
2.204368788570004,3,0,0
6.385498900344881,3,0,0
4.00094087614737,3,0,0
4.296716741375774,15,0,1
0.8174709496980649,2,0,0
7.458193861739268,3,0,0
2.3375811209595874,2,0,0
9.823082491098852,1,0,0
9.055623055968482,1,0,0
6.068977578809835,2,0,0
4.8062439301062625,2,0,0
1.4076266322244502,1,0,0
3.3776994239153297,3,0,0
2.4620768377340605,2,0,0
1.5208055561979221,1,0,0
6.554395851069082,2,0,0
8.31391911898431,1,0,0
3.951670928204511,3,0,0
6.859208813863932,1,0,0
170.6631045782192,1,0,1
5.38339036999606,1,0,0
6.718555601818872,3,0,0
4.658241640959022,3,0,0
9.089554997582711,2,0,0
5.3226568171674336,3,0,0
7.8950698644232995,1,0,0
78.08430801101014,1,0,1
1.0523166996773303,3,0,0
260.9059471474102,1,0,1
8.527019998877975,2,0,0
2.6391154863079005,9,0,1
0.966705491972597,1,0,0
4.350446739314562,2,0,0
8.051830415648942,3,0,0
6.696770661623427,1,0,0
3.837881379221804,1,0,0
6.404319455811799,3,0,0
3.1178843749371956,1,0,0
5.472313023759078,2,0,0
7.744665749594665,2,0,0
3.3140449856912024,2,0,0
4.376956160504954,2,0,0
0.7887754407094982,1,0,0
6.546471731225922,2,0,0
8.08262262486953,2,0,0
8.940101198868913,2,0,0
2.4439419893106886,2,0,0
2.7575566679277967,3,0,0
0.9580143691752823,1,0,0
0.9339195163803555,3,0,0
285.121219674785,2,0,1
5.133439170272802,1,1,1
9.554182546727555,1,0,0
6.343162663139631,3,0,0
8.461048221536554,3,0,0
5.378985320210897,1,0,0
7.075532746094253,1,0,0
8.758818766224277,1,0,0
3.6306502684768795,2,0,0
6.587849989556959,1,0,0
4.745699984640962,2,0,0
1.5262405339024583,3,0,0
9.969703933095005,1,0,0
6.034061889634232,1,0,0
0.5177910672321016,3,0,0
6.7519710715366745,1,0,0
8.864628235145931,2,0,0
6.718901338396897,1,0,0
6.487698375215259,1,0,0
4.9874068918882895,1,0,0
182.4012135164903,1,0,1
4.323340581872385,14,0,1
7.307759617867975,2,0,0
5.894347868296047,2,0,0
1.1023189044281607,3,0,0
9.027909390440588,1,0,0
9.250897807122413,2,0,0
9.050919708899618,3,0,0
0.9756130073862963,1,0,0
2.486306000507935,3,0,0
9.370740138164136,3,0,0
2.2740897036746057,3,0,0
236.02163404078024,2,0,1
4.506090280322727,3,0,0
8.314936812946321,2,0,0
6.391040554153494,3,0,0
5.007020345743587,3,0,0
8.539204837186238,3,0,0
7.653011696799552,3,0,0
7.500675387056401,1,0,0
8.107442427051982,3,0,0
2.862611436336545,2,0,0
15.797645537380419,1,1,1
3.3113003153127396,1,0,0
2.1796158314086114,2,0,0
5.368071238078235,2,0,0
8.271254116817584,3,0,0
18.54220764071744,4,1,1
3.48632607524561,3,0,0
2.6394674520539154,3,1,0
3.005133426785136,1,0,0
7.661133095801176,1,0,0
9.281763856077038,2,0,0
3.4173335619223626,3,0,0
3.221935714807668,3,0,0
8.575397404885074,1,1,1
9.257609900966141,2,0,0
90.2545832060591,2,0,1
6.2206033091943915,3,0,0
9.197258324331445,3,0,0
7.763355321542469,2,0,0
16.703512672633835,1,1,1
6.426694145364629,2,0,0
9.17057754772195,1,0,0
7.267103517392713,1,0,0
3.6687593387124866,3,0,0
8.936371111421119,1,0,0
9.539650394177235,2,0,0
3.897932367404855,2,0,0
5.963320433158595,1,0,0
252.02239660109953,1,0,1
3.884358404332046,3,0,0
8.476479181905423,1,0,0
9.557784085203343,3,0,0
2.4888071016945905,1,0,0
9.969244557370885,2,0,0
7.835444262350462,3,0,0
2.7261520236770753,3,0,0
4.814590966593756,1,0,0
0.5117024340810459,3,0,0
5.176435860599972,3,0,0
1.5025639084383857,7,0,1
1.0339907997291107,1,0,0
0.9612290584842,3,0,0
4.039066100715733,3,0,0
5.365847529216256,2,0,0
7.586757992712823,2,0,0
5.014921574776272,2,0,0
6.6798606540213,2,0,0
5.664157961657275,2,0,0
3.6707910468258858,14,0,1
4.986502877554545,2,0,0
9.797338276245709,2,0,0
7.2016247583982365,3,0,0
7.976270094121408,3,0,0
4.766292230423077,2,0,0
267.6558908528283,1,0,1
5.524492682052513,3,0,0
7.216314381812861,3,0,0
9.381187045397443,1,0,0
1.1045886382231023,1,0,0
9.549669116020707,1,0,0
6.0528073418414845,3,0,0
9.13382829420357,1,0,0
7.282550008812603,1,0,0
7.456795528330829,2,0,0
4.291538345795548,3,0,0
7.164870023227952,1,0,0
5.314247144199044,3,0,0
5.017985392325431,3,0,0
3.5345099377849425,3,0,0
5.352524289739397,3,0,0
9.021950187996813,3,0,0
4.217697345528007,3,0,0
7.45120009086994,3,0,0
7.352982355162337,1,0,0
1.0532589357514435,1,0,0
7.269713369334735,2,0,0
7.010331153100797,3,0,0
1.3725782036774095,2,1,0
7.561143459713344,1,0,0
9.510491784826263,1,0,0
7.422102075310551,2,0,0
5.280489459139659,3,0,0
6.473265772956479,2,0,0
7.53594841449652,1,0,0
8.69312423634099,2,0,0
6.659021070794908,1,0,0
3.142065591761132,1,0,0
4.224646503997539,3,0,0
3.480484959024212,3,0,0
1.255171609350531,3,0,0
1.6882431547550913,3,0,0
7.9410098885028715,2,0,0
5.587424462376811,1,0,0
7.747486687766459,3,0,0
6.423432354154468,2,0,0
4.244805824259263,3,0,0
3.361072601511963,2,0,0
5.174776201189943,1,0,0
9.759560662461238,3,0,0
4.9061933344065745,3,0,0
9.323252501452178,2,0,0
6.292167405439668,2,0,0
9.998258833945439,1,0,0
5.875952682403108,2,0,0
9.526716752771396,3,0,0
9.679605828607766,2,0,0
4.084613855871083,1,0,0
1.372437122401843,11,0,1
0.915521186935,1,0,0
9.351017023832608,1,0,0
2.764203500965971,3,0,0
6.176671558008589,1,0,0
2.9962583601854136,1,0,0
19.364596175125346,2,1,1
0.78113923381939,2,0,0
7.664910373928225,2,0,0
4.9680310139669634,3,1,0
9.037584011120527,3,0,0
1.9600649070199432,1,0,0
0.6764218282684391,1,0,0
9.452827215191407,3,0,0
8.273014013019399,1,0,0
114.00210453755592,2,0,1
0.7420546189749122,3,0,0
7.027663943418154,1,0,0
4.845709030763938,2,0,0
6.019864079626813,1,0,0
2.685083954233179,1,0,0
5.159241369249267,2,0,0
107.33236735102138,1,0,1
8.662295867854908,1,0,0
3.8724649054034046,1,0,0
1.7245980118755555,3,0,0
2.270009376926068,1,0,0
8.226200025092933,3,0,0
8.183594722760931,1,0,0
2.060096530865922,3,0,0
77.21058070688653,1,0,1
1.2090650952545736,3,0,0
8.937817821782389,1,0,0
7.794825454520258,3,0,0
3.4726291640570492,2,0,0
5.607491427733677,2,0,0
6.960583259605583,3,0,0
7.9354862252864296,3,0,0
3.756970165651782,1,0,0
9.454792246507228,2,0,0
4.735571524887818,2,0,0
8.69978760848952,2,0,0
4.467249849372769,2,0,0
9.849567115090542,2,0,0
8.889585727206038,3,0,0
7.668100701073375,3,0,0
3.591209023831775,1,0,0
0.9117833893095948,1,0,0
5.908679003118639,2,0,0
9.304493439587052,3,0,0
4.320164619721628,3,0,0
3.494197607400945,2,0,0
1.649497791364631,1,0,0
15.729015027449254,3,1,1
3.2380137002570075,1,0,0
4.747084777637824,3,0,0
6.779757053226488,1,0,0
8.848091974930833,1,0,0
9.658268762908177,1,0,0
1.6966843748945202,2,0,0
9.004464958028393,2,0,0
3.0805495754149184,2,0,0
9.248418499386853,1,0,0
2.6719390344867735,3,0,0
4.804771562841614,1,0,0
1.692479721664821,3,0,0
5.188259425466878,3,0,0
5.423993594423962,2,0,0
2.6324922595717264,1,0,0
5.685161613379708,2,0,0
0.5551358040079404,3,0,0
5.2381396403642,1,0,0
4.1628473610480405,3,0,0
8.503430868519944,2,0,0
7.27116067024455,1,0,0
13.381653918063583,4,1,1
5.465941441540118,1,0,0
6.31695724398377,2,0,0
1.1659338391632432,2,0,0
1.970993249150822,2,0,0
7.633338876887653,1,0,0
7.109285782072627,2,0,0
4.837975396935845,1,0,0
3.442763540259277,2,0,0
